188,10,10,10,10
189,10,10,10,10
190,10,10,10,10
191,10,10,10,10
192,10,10,10,10
193,10,10,10,10
194,10,10,10,10
195,10,10,10,10
196,10,10,10,10
197,10,10,10,10
198,10,10,10,10
199,10,10,10,10
200,10,10,10,10
201,10,10,10,10
202,10,10,10,10
203,10,10,10,10
204,10,10,10,10
205,10,10,10,10
206,10,10,10,10
207,10,10,10,10
208,10,10,10,10
209,10,10,10,10
210,10,10,10,10
211,10,10,10,10
212,10,10,10,10
213,10,10,10,10
214,10,10,10,10
215,10,10,10,10
216,10,10,10,10
217,10,10,10,10
218,10,10,10,10
219,10,10,10,10
220,10,10,10,10
221,10,10,10,10
222,10,10,10,10
223,10,10,10,10
224,10,10,10,10
225,10,10,10,10
226,10,10,10,10
227,10,10,10,10
228,10,10,10,10
229,10,10,10,10
230,10,10,10,10
231,10,10,10,10
232,10,10,10,10
233,10,10,10,10
234,10,10,10,10
235,10,10,10,10
236,10,10,10,10
237,10,10,10,10
238,10,10,10,10
239,10,10,10,10
240,10,10,10,10
241,10,10,10,10
242,10,10,10,10
243,10,10,10,10
244,10,10,10,10
245,10,10,10,10
246,10,10,10,10
247,10,10,10,10
248,10,10,10,10
249,10,10,10,10
250,10,10,10,10
251,10,10,10,10
252,10,10,10,10
253,10,10,10,10
254,10,10,10,10
255,10,10,10,10
256,10,10,10,10
257,10,10,10,10
258,10,10,10,10
259,10,10,10,10
260,10,10,10,10
261,10,10,10,10
262,10,10,10,10
263,10,10,10,10
264,10,10,10,10
265,10,10,10,10
266,10,10,10,10
267,10,10,10,10
268,10,10,10,10
269,10,10,10,10
270,10,10,10,10
271,10,10,10,10
272,10,10,10,10
273,10,10,10,10
274,10,10,10,10
275,10,10,10,10
276,10,10,10,10
277,10,10,10,10
278,10,10,10,10
279,10,10,10,10
280,10,10,10,10
281,10,10,10,10
282,10,10,10,10
283,10,10,10,10
284,10,10,10,10
285,10,10,10,10
286,10,10,10,10
287,10,10,10,10
288,10,10,10,10
289,10,10,10,10
290,10,10,10,10
291,10,10,10,10
292,10,10,10,10
293,10,10,10,10
294,10,10,10,10
295,10,10,10,10
296,10,10,10,10
297,10,10,10,10
298,10,10,9.9925,10
299,10,10,10,10
300,10,10,10,10
301,10,10,10,10
302,10,10,10,10
303,10,10,10,10
304,10,10,10,10
305,10,10,10,10
306,10,10,10,10
307,10,10,10,10
308,10,10,10,10
309,10,10,10,10
310,10,10,10,10
311,10,10,10,10
312,10,10,10,10
313,10,10,10,10
314,10,10,10,10
315,10,10,10,10
316,10,10,10,10
317,10,10,10,10
318,10,10,10,10
319,10,10,10,10
320,10,10,10,10
321,10,10,10,10
322,10,10,10,10
323,10,10,10,10
324,10,10,10,10
325,10,10,10,10
326,10,10,10,10
327,10,10,10,10
328,10,10,10,10
329,10,10,10,10
330,10,10,10,10
331,10,10,10,10
332,10,10,9.4882,10
333,10,9.6439,8.9933,10
334,9.8449,9.1907,8.7316,10
335,9.3852,8.9224,8.6261,10
336,9.0763,8.7774,8.6047,10
337,8.8732,8.6994,8.6068,10
338,2,2,2,2
339,8.6906,8.6361,8.5804,10
340,2,2,2,2
341,8.7031,8.6188,8.4862,10
342,2,2,2,2
343,8.5458,8.3688,8.1658,10
344,2,2,2,2
345,8.3077,8.1109,7.9574,10
346,8.2421,8.0868,8.013,10
347,8.2511,8.1746,8.2144,10
348,8.3282,8.3654,8.5466,10
349,8.471,8.6507,8.9928,10
350,8.6886,9.0312,9.5431,10
351,2,2,2,2
352,9.6374,10,10,10
353,2,2,2,2
354,10,10,10,10
355,10,10,10,10
356,10,10,10,10
357,10,10,10,10
358,10,10,10,10
359,10,10,10,10
360,10,10,10,10
361,10,10,10,10
362,10,10,10,10
363,10,10,10,10
364,10,10,10,10
365,10,10,10,10
366,10,10,10,10
367,10,10,10,10
368,10,10,10,10
369,10,10,10,10
370,10,10,10,10
371,10,10,10,10
372,10,10,10,10
373,10,10,10,10
374,10,10,10,10
375,10,10,10,10
376,10,10,10,10
377,10,10,10,10
378,10,10,9.2055,10
379,10,9.1941,8.094,10
380,9.3308,8.2293,7.3455,10
381,8.4622,7.5741,6.9199,10
382,7.8385,7.1789,6.7424,10
383,7.4161,6.9745,6.7238,10
384,7.1475,6.8933,6.7832,10
385,6.9815,6.8702,6.8492,10
386,2,2,2,2
387,6.8403,6.8594,6.8677,10
388,2,2,2,2
389,6.8393,6.8059,6.7016,10
390,2,2,2,2
391,6.6289,6.4577,6.2347,10
392,2,2,2,2
393,6.3031,6.0657,5.855,10
394,6.199,5.9865,5.8466,10
395,6.1738,6.0306,6.003,10
396,6.2284,6.1971,6.3175,10
397,6.3628,6.48,6.7745,10
398,6.5827,6.8758,7.3585,10
399,2,2,2,2
400,7.56,8.2228,9.0414,10
401,2,2,2,2
402,9.0798,10,10,10
403,9.9444,10,10,10
404,2,2,2,2
405,10,10,10,10
406,10,10,10,10
407,10,10,10,10
408,10,10,10,10
409,10,10,10,10
410,10,10,10,10
411,10,10,10,10
412,10,10,10,10
413,10,10,10,10
414,10,10,10,10
415,10,10,10,10
416,10,10,10,10
417,10,10,10,10
418,10,10,10,10
419,10,10,10,10
420,10,10,10,10
421,10,10,10,10
422,10,10,10,10
423,10,10,10,10
424,10,10,10,10
425,10,10,8.8734,10
426,9.9869,8.6348,7.3607,10
427,2,2,2,2
428,7.405,6.2875,5.3714,10
429,6.482,5.5624,4.8655,10
430,5.8182,5.1161,4.6318,10
431,5.363,4.8734,4.5756,10
432,5.0714,4.7695,4.6184,10
433,4.8933,4.7401,4.6887,10
434,2,2,2,2
435,4.755,4.7561,4.7628,10
436,2,2,2,2
437,4.791,4.77,4.6918,10
438,2,2,2,2
439,4.6381,4.5014,4.3173,10
440,2,2,2,2
441,4.3432,4.1447,3.9672,10
442,4.2455,4.0671,3.9516,10
443,4.2145,4.0967,4.082,10
444,4.2557,4.2382,4.3585,10
445,4.3707,4.4887,4.7703,10
446,4.5643,4.8452,5.3041,10
447,2,2,2,2
448,5.4745,6.1063,6.8903,10
449,6.157,6.9407,7.841,10
450,6.945,7.8464,8.8199,10
451,2,2,2,2
452,8.7476,9.7501,10,10
453,2,2,2,2
454,10,10,10,10
455,10,10,10,10
456,10,10,10,10
457,10,10,10,10
458,10,10,10,10
459,10,10,10,10
460,10,10,10,10
461,10,10,10,10
462,10,10,10,10
463,10,10,10,10
464,10,10,10,10
465,10,10,10,10
466,10,10,10,10
467,10,10,10,10
468,10,10,10,10
469,10,10,10,10
470,10,10,10,10
471,10,10,10,10
472,10,9.953,8.604,10
473,9.6309,8.2918,6.9403,10
474,2,2,2,2
475,6.6456,5.3871,4.2824,10
476,2,2,2,2
477,4.5474,3.641,2.9562,10
478,2,2,2,2
479,3.4088,2.9299,2.6394,10
480,3.1018,2.8077,2.6601,10
481,2.9103,2.761,2.7089,10
482,2,2,2,2
483,2.7378,2.7344,2.7328,10
484,2,2,2,2
485,2.7452,2.7137,2.6238,10
486,2,2,2,2
487,2.588,2.4389,2.2437,10
488,2,2,2,2
489,2,2,2,2
490,2,2,2,2
491,2.1758,2.0558,2.0433,10
492,2.2238,2.2081,2.3342,10
493,2.346,2.4695,2.7596,10
494,2.5439,2.8331,3.302,10
495,2,2,2,2
496,3.4426,4.0856,4.8803,10
497,4.1233,4.9182,5.8278,10
498,4.904,5.8152,6.796,10
499,2,2,2,2
500,6.6818,7.6894,8.6687,10
501,2,2,2,2
502,8.6325,9.543,10,10
503,2,2,2,2
504,10,10,10,10
505,10,10,10,10
506,10,10,10,10
507,10,10,10,10
508,10,10,10,10
509,10,10,10,10
510,10,10,10,10
511,10,10,10,10
512,10,10,10,10
513,10,10,10,10
514,10,10,10,10
515,10,10,10,10
516,10,10,10,10
517,10,10,9.8015,10
518,10,10,9.0885,10
519,10,9.3847,8.1464,10
520,9.2534,8.0181,6.6666,10
521,2,2,2,2
522,6.1154,4.7623,3.4834,10
523,4.6726,3.3982,2.2748,10
524,2,2,2,2
525,2,2,2,2
526,2,2,2,2
527,2,2,2,2
528,2,2,2,2
529,2,2,2,2
530,2,2,2,2
531,2,2,2,2
532,2,2,2,2
533,2,2,2,2
534,2,2,2,2
535,2,2,2,2
536,2,2,2,2
537,2,2,2,2
538,2,2,2,2
539,2,2,2,2
540,2,2,2,2
541,2,2,2,2
542,2,2,2,2
543,2,2,2,2
544,2,2,2,2
545,2,2,2,2
546,2.8265,3.7362,4.7215,10
547,2,2,2,2
548,4.6049,5.6223,6.6159,10
549,2,2,2,2
550,6.5609,7.4894,8.3075,10
551,2,2,2,2
552,8.5308,9.2048,9.7165,10
553,2,2,2,2
554,10,10,10,10
555,10,10,10,10
556,10,10,10,10
557,10,10,10,10
558,10,10,9.9137,10
559,10,9.8743,9.7148,10
560,9.975,9.8145,9.6407,10
561,9.9474,9.7713,9.5476,10
562,9.8952,9.6694,9.3535,10
563,9.7869,9.4693,9.0186,10
564,2,2,2,2
565,9.2962,8.6706,7.8548,10
566,8.9652,8.1452,7.1241,10
567,8.4718,7.441,6.2229,10
568,7.3279,6.1122,4.7749,10
569,5.7848,4.4574,3.1026,10
570,2,2,2,2
571,2,2,2,2
572,2,2,2,2
573,2,2,2,2
574,2,2,2,2
575,2,2,2,2
576,2,2,2,2
577,2,2,2,2
578,2,2,2,2
579,2,2,2,2
580,2,2,2,2
581,2,2,2,2
582,2,2,2,2
583,2,2,2,2
584,2,2,2,2
585,2,2,2,2
586,2,2,2,2
587,2,2,2,2
588,2,2,2,2
589,2,2,2,2
590,2,2,2,2
591,2,2,2,2
592,2,2,2,2
593,2,2,2,2
594,2,2,2,2
595,2,2,2,2
596,2,2,2,2
597,3.4764,4.4751,5.4072,10
598,4.4658,5.3998,6.2271,10
599,5.4637,6.2909,6.9796,10
600,6.4385,7.125,7.6515,10
601,7.3453,7.8675,8.2205,10
602,8.1232,8.4706,8.6523,10
603,8.9573,9.1279,9.1347,10
604,2,2,2,2
605,8.71,8.6014,8.4366,10
606,2,2,2,2
607,8.0421,7.8851,7.7312,10
608,7.9623,7.8077,7.6401,10
609,7.9329,7.7631,7.5466,10
610,7.8809,7.6624,7.3552,10
611,2,2,2,2
612,7.606,7.1633,6.5522,10
613,2,2,2,2
614,6.9607,6.153,5.1451,10
615,6.4924,5.4742,4.2671,10
616,5.3842,4.1786,2.8474,10
617,2,2,2,2
618,2,2,2,2
619,2,2,2,2
620,2,2,2,2
621,2,2,2,2
622,2,2,2,2
623,2,2,2,2
624,2,2,2,2
625,2,2,2,2
626,2,2,2,2
627,2,2,2,2
628,2,2,2,2
629,2,2,2,2
630,2,2,2,2
631,2,2,2,2
632,2,2,2,2
633,2,2,2,2
634,2,2,2,2
635,2,2,2,2
636,2,2,2,2
637,2,2,2,2
638,2,2,2,2
639,2,2,2,2
640,2,2,2,2
641,2,2,2,2
642,2,2,2,2
643,2,2,2,2
644,2,2,2,2
645,2,2,2,2
646,2,2,2,2
647,3.3834,4.221,4.9209,10
648,4.3592,5.057,5.5955,10
649,5.2703,5.8044,6.1693,10
650,6.0555,6.4148,6.608,10
651,6.889,7.0718,7.0905,10
652,2,2,2,2
653,6.714,6.6122,6.4511,10
654,2,2,2,2
655,6.0229,5.8692,5.7197,10
656,5.9426,5.7926,5.6316,10
657,5.9144,5.7513,5.5444,10
658,5.8661,5.6571,5.3623,10
659,2,2,2,2
660,5.5977,5.1699,4.5754,10
661,2,2,2,2
